method,policy,fold_id,condition,aspect_threshold,runner_up_threshold,heldout_presence_f1,heldout_presence_ap,oracle_stage2_f1,selected_review_aspects,two_sentiment_instances,heldout_pair_micro_f1,heldout_pair_micro_precision,heldout_pair_micro_recall,overall_pair_micro_f1,overall_pair_micro_precision,overall_pair_micro_recall,seen_pair_micro_f1,seen_pair_micro_precision,seen_pair_micro_recall,selected_learning_rate
distilbert,label_masked_all_reviews,l2-a11,D,0.735284775496,0.454660430551,0.08928571428571429,0.07974550072890027,0.8431372549019608,2601,3,0.08928571428571429,0.08196721311475409,0.09803921568627451,0.4961900493052443,0.4251152073732719,0.5958019375672766,0.5066666666666667,0.4333464412111679,0.6098505810736027,5e-05
distilbert,label_masked_all_reviews,l2-a11,N,0.735284775496,0.454660430551,0.10071942446043165,0.07228400810379834,0.8431372549019608,2628,3,0.10071942446043165,0.07954545454545454,0.13725490196078433,0.49409668077522834,0.42151273280121626,0.5968783638320775,0.5066666666666667,0.4333464412111679,0.6098505810736027,5e-05
distilbert,label_masked_all_reviews,l2-a12,D,0.699463516474,0.99,0.2868525896414343,0.288123000823359,0.8984375,3179,0,0.24701195219123506,0.25203252032520324,0.2421875,0.47965058566607105,0.3799937087134319,0.6501614639397201,0.49185123276222315,0.3851439790575916,0.6803468208092486,5e-05
distilbert,label_masked_all_reviews,l2-a12,N,0.699463516474,0.99,0.23214285714285715,0.27798348324811395,0.8984375,3152,0,0.19642857142857142,0.22916666666666666,0.171875,0.4786427145708583,0.38039340101522845,0.6453175457481163,0.49185123276222315,0.3851439790575916,0.6803468208092486,5e-05
fewshot,review_filtered,l2-a01,D,0.99999922514,0.99,0.6702127659574468,0.5273322971024234,0.9012345679012346,2051,0,0.6170212765957447,0.5420560747663551,0.7160493827160493,0.59247889485802,0.5646026328620185,0.6232508073196986,0.5912389142703575,0.565843621399177,0.6190208216094542,
fewshot,review_filtered,l2-a01,N,0.99999922514,0.99,0.5925925925925926,0.4563880216890792,0.9382716049382716,2052,0,0.5714285714285714,0.5,0.6666666666666666,0.5902813299232736,0.5623781676413255,0.6210979547900969,0.5912389142703575,0.565843621399177,0.6190208216094542,
fewshot,review_filtered,l2-a02,D,0.99999922514,0.34,0.41818181818181815,0.2778212701838733,0.375,2051,26,0.28193832599118945,0.22695035460992907,0.37209302325581395,0.5682337992376112,0.5382763601348098,0.6017222820236814,0.5857605177993528,0.5609504132231405,0.6128668171557562,
fewshot,review_filtered,l2-a02,N,0.99999922514,0.34,0.125,0.386971975673154,0.6292134831460674,1927,19,0.10416666666666667,0.5,0.05813953488372093,0.5736067297581493,0.5606372045220966,0.5871905274488698,0.5857605177993528,0.5609504132231405,0.6128668171557562,
fewshot,review_filtered,l2-a03,D,0.999999940395,0.99,0.5977710233029382,0.49081530762810033,0.9102244389027432,2671,0,0.569402228976697,0.47952218430034127,0.7007481296758105,0.5144623537204681,0.43616622987645076,0.6270182992465017,0.4991530208921513,0.4239808153477218,0.606726149622512,
fewshot,review_filtered,l2-a03,N,0.999999940395,0.99,0.5264663805436338,0.5654454989992663,0.9077306733167082,2383,0,0.5064377682403434,0.5939597315436241,0.44139650872817954,0.5003536901674134,0.4452370960973563,0.5710441334768568,0.4991530208921513,0.4239808153477218,0.606726149622512,
fewshot,review_filtered,l2-a04,D,0.999999821186,0.34,0.6666666666666666,0.5426786940771874,0.6363636363636364,2122,23,0.42105263157894735,0.34285714285714286,0.5454545454545454,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.5321844906234161,0.4976303317535545,0.5718954248366013,
fewshot,review_filtered,l2-a04,N,0.999999821186,0.34,0.5882352941176471,0.6794849965830073,0.7272727272727273,2099,23,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.5311557788944724,0.49811498586239394,0.5688912809472552,0.5321844906234161,0.4976303317535545,0.5718954248366013,
fewshot,review_filtered,l2-a05,D,0.999999821186,0.000226961485,0.4444444444444444,0.5812727116599493,0.7401574803149606,2122,256,0.41916167664670656,0.7142857142857143,0.2966101694915254,0.48630783758262514,0.43313708999158956,0.5543595263724435,0.4890636520029491,0.42722198368398456,0.5718390804597702,
fewshot,review_filtered,l2-a05,N,0.999999821186,0.000226961485,0.445859872611465,0.6365452244286667,0.8548387096774194,2117,253,0.44025157232704404,0.8536585365853658,0.2966101694915254,0.48722800378429515,0.4345991561181435,0.5543595263724435,0.4890636520029491,0.42722198368398456,0.5718390804597702,
fewshot,review_filtered,l2-a06,D,0.999963879585,0.414898380637,0.8120950323974082,0.8043709722534582,0.7447257383966245,2092,12,0.6680896478121665,0.6804347826086956,0.6561844863731656,0.5401312468450278,0.5085551330798479,0.5758880516684607,0.500495867768595,0.4604622871046229,0.5481535119478639,
fewshot,review_filtered,l2-a06,N,0.999963879585,0.414898380637,0.8044280442804428,0.9076150844660285,0.8236536430834214,1979,10,0.7153284671532847,0.8521739130434782,0.6163522012578616,0.54639979204575,0.5284062342885872,0.5656620021528526,0.500495867768595,0.4604622871046229,0.5481535119478639,
fewshot,review_filtered,l2-a07,D,0.05,0.34,0.6060606060606061,0.5608483388567067,0.8291233283803864,2317,26,0.5646173149309912,0.4891304347826087,0.6676557863501483,0.5512973101642467,0.4942381562099872,0.6232508073196986,0.5481786133960047,0.49548592671269254,0.6134122287968442,
fewshot,review_filtered,l2-a07,N,0.05,0.34,0.5842450765864332,0.49529060215635845,0.9004457652303121,2439,29,0.5336225596529284,0.4205128205128205,0.7299703264094956,0.5450762829403606,0.47771474878444087,0.6345532831001076,0.5481786133960047,0.49548592671269254,0.6134122287968442,
fewshot,review_filtered,l2-a08,D,0.999999582767,0.247328296304,0.6724890829694323,0.6683225293010276,0.873015873015873,2183,36,0.6347826086956522,0.7019230769230769,0.5793650793650794,0.5803286730439048,0.5331230283911672,0.6367061356297093,0.5770730439303353,0.524822695035461,0.640877598152425,
fewshot,review_filtered,l2-a08,N,0.999999582767,0.247328296304,0.6217616580310881,0.7432858706396678,0.8412698412698413,2147,36,0.5773195876288659,0.8235294117647058,0.4444444444444444,0.577084879980203,0.5341273476866697,0.6275565123789021,0.5770730439303353,0.524822695035461,0.640877598152425,
fewshot,review_filtered,l2-a09,D,0.999999582767,0.247328296304,0.6896551724137931,0.5560737388244987,0.6153846153846154,2183,36,0.5517241379310345,0.5,0.6153846153846154,0.5803286730439048,0.5331230283911672,0.6367061356297093,0.5805335968379447,0.5333635950975942,0.6368563685636857,
fewshot,review_filtered,l2-a09,N,0.999999582767,0.247328296304,0.72,0.7079056237879766,0.6923076923076923,2179,36,0.56,0.5833333333333334,0.5384615384615384,0.5804075619936165,0.5336343115124154,0.6361679224973089,0.5805335968379447,0.5333635950975942,0.6368563685636857,
fewshot,review_filtered,l2-a10,D,0.999999463558,0.34,0.3225806451612903,0.20030506123341074,0.9444444444444444,2687,33,0.3010752688172043,0.18666666666666668,0.7777777777777778,0.5120139799038882,0.4308823529411765,0.6307857911733046,0.5163879598662208,0.4378071833648393,0.6293478260869565,
fewshot,review_filtered,l2-a10,N,0.999999463558,0.34,0.6274509803921569,0.5294912021656207,0.9444444444444444,2645,33,0.5882352941176471,0.45454545454545453,0.8333333333333334,0.5171957671957672,0.4380134428678118,0.631324004305705,0.5163879598662208,0.4378071833648393,0.6293478260869565,
fewshot,review_filtered,l2-a11,D,0.999999821186,0.34,0.4370860927152318,0.2840860974595176,0.7058823529411765,2122,23,0.3841059602649007,0.29,0.5686274509803921,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.5363447559709242,0.5051344743276284,0.5716657443276149,
fewshot,review_filtered,l2-a11,N,0.999999821186,0.34,0.41509433962264153,0.2791138681969386,0.7692307692307693,2130,24,0.3625,0.26605504587155965,0.5686274509803921,0.5294117647058824,0.49303621169916434,0.5715823466092572,0.5363447559709242,0.5051344743276284,0.5716657443276149,
fewshot,review_filtered,l2-a12,D,0.999999940395,0.34,0.6870229007633588,0.5718523806183902,0.9140625,1993,25,0.648854961832061,0.6343283582089553,0.6640625,0.5686274509803921,0.5460852329038652,0.5931108719052745,0.5628112894299945,0.5398089171974523,0.5878612716763005,
fewshot,review_filtered,l2-a12,N,0.999999940395,0.34,0.6926070038910506,0.5922821477122493,0.9296875,1988,25,0.6536964980544747,0.6511627906976745,0.65625,0.5688452596228365,0.5469448584202683,0.592572658772874,0.5628112894299945,0.5398089171974523,0.5878612716763005,
fewshot,label_masked_all_reviews,l2-a01,D,0.998967289925,0.37,0.6528497409326425,0.5273322971024234,0.8957055214723927,2196,20,0.5979381443298969,0.5132743362831859,0.7160493827160493,0.5434462444771723,0.49954873646209386,0.5958019375672766,0.540721649484536,0.4988112220637185,0.590320765334834,
fewshot,label_masked_all_reviews,l2-a01,N,0.998967289925,0.37,0.5757575757575758,0.4563880216890792,0.9259259259259259,2201,20,0.5326633165829145,0.4491525423728814,0.654320987654321,0.5403285118901692,0.4961728950923008,0.5931108719052745,0.540721649484536,0.4988112220637185,0.590320765334834,
fewshot,label_masked_all_reviews,l2-a02,D,0.999999821186,0.34,0.35443037974683544,0.2137964241172193,0.375,2122,23,0.2037037037037037,0.13865546218487396,0.38372093023255816,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.5593911388964392,0.5395909805977976,0.5806997742663657,
fewshot,label_masked_all_reviews,l2-a02,N,0.999999821186,0.34,0.022988505747126436,0.3261053769722222,0.6292134831460674,1893,15,0.022988505747126436,1.0,0.011627906976744186,0.5469994689325545,0.539832285115304,0.5543595263724435,0.5593911388964392,0.5395909805977976,0.5806997742663657,
fewshot,label_masked_all_reviews,l2-a03,D,0.999999940395,0.000226961485,0.5428156748911466,0.5882956618484596,0.9005988023952096,2095,252,0.5178826895565093,0.6073825503355704,0.4513715710723192,0.48561236623067777,0.4350234341712825,0.5495156081808397,0.4791785510553337,0.40995607613469986,0.5765271105010296,
fewshot,label_masked_all_reviews,l2-a03,N,0.999999940395,0.000226961485,0.38361266294227186,0.6186762377214406,0.8902147971360382,1943,249,0.3713235294117647,0.7062937062937062,0.2518703241895262,0.46469135802469136,0.42928832116788324,0.5064585575888052,0.4791785510553337,0.40995607613469986,0.5765271105010296,
fewshot,label_masked_all_reviews,l2-a04,D,0.999999821186,0.34,0.6666666666666666,0.5426786940771874,0.6363636363636364,2122,23,0.42105263157894735,0.34285714285714286,0.5454545454545454,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.5321844906234161,0.4976303317535545,0.5718954248366013,
fewshot,label_masked_all_reviews,l2-a04,N,0.999999821186,0.34,0.5882352941176471,0.6794849965830073,0.7272727272727273,2099,23,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.5311557788944724,0.49811498586239394,0.5688912809472552,0.5321844906234161,0.4976303317535545,0.5718954248366013,
fewshot,label_masked_all_reviews,l2-a05,D,0.999999821186,0.34,0.4444444444444444,0.5812727116599493,0.7416666666666667,2122,23,0.43209876543209874,0.7954545454545454,0.2966101694915254,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.534756573808904,0.4888148500713946,0.5902298850574713,
fewshot,label_masked_all_reviews,l2-a05,N,0.999999821186,0.34,0.445859872611465,0.6365452244286667,0.8319327731092437,2117,23,0.445859872611465,0.8974358974358975,0.2966101694915254,0.5312656328164082,0.49626168224299066,0.5715823466092572,0.534756573808904,0.4888148500713946,0.5902298850574713,
fewshot,label_masked_all_reviews,l2-a06,D,1.27581e-07,0.99,0.8043694141012909,0.7994867816211273,0.68994708994709,2203,0,0.5964566929133859,0.562152133580705,0.6352201257861635,0.5126816055158828,0.4725374489332728,0.5602798708288482,0.48472906403940885,0.44350961538461536,0.5343953656770456,
fewshot,label_masked_all_reviews,l2-a06,N,1.27581e-07,0.99,0.8527472527472527,0.9217699849844788,0.8507936507936508,2106,0,0.7464635473340587,0.7760180995475113,0.7190775681341719,0.5454086781029264,0.5132953466286799,0.5818083961248655,0.48472906403940885,0.44350961538461536,0.5343953656770456,
fewshot,label_masked_all_reviews,l2-a07,D,0.000139890326,0.34,0.6114649681528662,0.5576906254029885,0.8291233283803864,2440,27,0.5652724968314322,0.49336283185840707,0.6617210682492581,0.5257803468208092,0.46088366436967976,0.6119483315392895,0.5169683257918553,0.45359801488833745,0.6009204470742933,
fewshot,label_masked_all_reviews,l2-a07,N,0.000139890326,0.34,0.5614385614385614,0.4859748494356337,0.9004457652303121,2656,33,0.5123639960435212,0.38427299703264095,0.7685459940652819,0.5159445788431933,0.43622164373373,0.631324004305705,0.5169683257918553,0.45359801488833745,0.6009204470742933,
fewshot,label_masked_all_reviews,l2-a08,D,0.999999821186,0.49,0.6180257510729614,0.5600026574951634,0.8764940239043825,2122,3,0.5897435897435898,0.6388888888888888,0.5476190476190477,0.552849610846096,0.5181176470588236,0.592572658772874,0.5505468124833289,0.51165096678235,0.5958429561200924,
fewshot,label_masked_all_reviews,l2-a08,N,0.999999821186,0.49,0.5888324873096447,0.6347062738303146,0.8446215139442231,2086,3,0.5757575757575758,0.7916666666666666,0.4523809523809524,0.5518115024068914,0.5213020584011488,0.5861141011840689,0.5505468124833289,0.51165096678235,0.5958429561200924,
fewshot,label_masked_all_reviews,l2-a09,D,0.999999582767,0.34,0.6896551724137931,0.5560737388244987,0.6153846153846154,2183,27,0.5517241379310345,0.5,0.6153846153846154,0.5634218289085545,0.5185520361990951,0.6167922497308934,0.5635058182718494,0.5186873290793071,0.6168021680216802,
fewshot,label_masked_all_reviews,l2-a09,N,0.999999582767,0.34,0.72,0.7079056237879766,0.6923076923076923,2179,27,0.64,0.6666666666666666,0.6153846153846154,0.5639763779527559,0.5194922937443336,0.6167922497308934,0.5635058182718494,0.5186873290793071,0.6168021680216802,
fewshot,label_masked_all_reviews,l2-a10,D,0.999999821186,0.34,0.24427480916030533,0.14154835432207696,0.9444444444444444,2122,23,0.22727272727272727,0.13157894736842105,0.8333333333333334,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.540945492120899,0.5155096011816839,0.5690217391304347,
fewshot,label_masked_all_reviews,l2-a10,N,0.999999821186,0.34,0.26785714285714285,0.1507037022371227,0.9444444444444444,2103,23,0.24778761061946902,0.14736842105263157,0.7777777777777778,0.5326305220883534,0.49905926622765756,0.5710441334768568,0.540945492120899,0.5155096011816839,0.5690217391304347,
fewshot,label_masked_all_reviews,l2-a11,D,0.999999821186,0.34,0.4370860927152318,0.2840860974595176,0.7058823529411765,2122,23,0.3841059602649007,0.29,0.5686274509803921,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.5363447559709242,0.5051344743276284,0.5716657443276149,
fewshot,label_masked_all_reviews,l2-a11,N,0.999999821186,0.34,0.41509433962264153,0.2791138681969386,0.7692307692307693,2130,24,0.3625,0.26605504587155965,0.5686274509803921,0.5294117647058824,0.49303621169916434,0.5715823466092572,0.5363447559709242,0.5051344743276284,0.5716657443276149,
fewshot,label_masked_all_reviews,l2-a12,D,0.999999821186,0.34,0.6191950464396285,0.4730083112683494,0.9140625,2122,23,0.5882352941176471,0.48717948717948717,0.7421875,0.5306020484636522,0.4951048951048951,0.5715823466092572,0.5255434782608696,0.4958974358974359,0.5589595375722544,
fewshot,label_masked_all_reviews,l2-a12,N,0.999999821186,0.34,0.658307210031348,0.5160780285365112,0.9296875,2118,23,0.6269592476489029,0.5235602094240838,0.78125,0.5336334083520881,0.4983652498832321,0.5742734122712594,0.5255434782608696,0.4958974358974359,0.5589595375722544,
mixed_component_diagnostic,review_filtered,l2-a01,D,0.99999922514,0.402159124613,0.6702127659574468,0.5273322971024234,0.926829268292683,2051,25,0.6210526315789474,0.5412844036697247,0.7283950617283951,0.6110828673106253,0.5789980732177264,0.6469321851453176,0.6105769230769231,0.5810879511947128,0.6432189082723692,
mixed_component_diagnostic,review_filtered,l2-a01,N,0.99999922514,0.402159124613,0.5925925925925926,0.4563880216890792,0.9629629629629629,2052,25,0.5654450261780105,0.4909090909090909,0.6666666666666666,0.6083862770012707,0.5763119884448724,0.6442411194833154,0.6105769230769231,0.5810879511947128,0.6432189082723692,
mixed_component_diagnostic,review_filtered,l2-a02,D,0.99999922514,0.46,0.41818181818181815,0.2778212701838733,0.8670520231213873,2051,4,0.3333333333333333,0.27205882352941174,0.43023255813953487,0.6061845131612573,0.5771289537712896,0.6383207750269106,0.6225955025738282,0.5987493486190725,0.6484198645598194,
mixed_component_diagnostic,review_filtered,l2-a02,N,0.99999922514,0.46,0.125,0.386971975673154,0.8439306358381503,1927,2,0.08333333333333333,0.4,0.046511627906976744,0.6089252706627938,0.5977190254017626,0.6205597416576965,0.6225955025738282,0.5987493486190725,0.6484198645598194,
mixed_component_diagnostic,review_filtered,l2-a03,D,0.999999940395,0.99,0.5977710233029382,0.49081530762810033,0.885286783042394,2671,0,0.5612968591691996,0.4726962457337884,0.6907730673316709,0.5917421064252595,0.5016847622613253,0.721205597416577,0.6002258610954263,0.5098321342925659,0.7295813315030886,
mixed_component_diagnostic,review_filtered,l2-a03,N,0.999999940395,0.99,0.5264663805436338,0.5654454989992663,0.8653366583541147,2383,0,0.5007153075822603,0.587248322147651,0.43640897755610975,0.583824569676963,0.5195132186319765,0.6663078579117331,0.6002258610954263,0.5098321342925659,0.7295813315030886,
mixed_component_diagnostic,review_filtered,l2-a04,D,0.999999821186,0.371377393603,0.6666666666666666,0.5426786940771874,0.6363636363636364,2122,60,0.41379310344827586,0.3333333333333333,0.5454545454545454,0.5633663366336633,0.5215398716773603,0.61248654467169,0.5655449522852838,0.5246971109040075,0.6132897603485838,
mixed_component_diagnostic,review_filtered,l2-a04,N,0.999999821186,0.371377393603,0.5882352941176471,0.6794849965830073,0.6666666666666666,2099,60,0.4,0.5384615384615384,0.3181818181818182,0.5641025641025641,0.5247799907364521,0.6097954790096879,0.5655449522852838,0.5246971109040075,0.6132897603485838,
mixed_component_diagnostic,review_filtered,l2-a05,D,0.999999821186,0.99,0.4444444444444444,0.5812727116599493,0.9152542372881356,2122,0,0.4444444444444444,0.8181818181818182,0.3050847457627119,0.5718592964824121,0.5362865221489161,0.61248654467169,0.5772655840754322,0.5303176130895092,0.6333333333333333,
mixed_component_diagnostic,review_filtered,l2-a05,N,0.999999821186,0.99,0.445859872611465,0.6365452244286667,0.923728813559322,2117,0,0.445859872611465,0.8974358974358975,0.2966101694915254,0.5720754716981132,0.5370807746811526,0.6119483315392895,0.5772655840754322,0.5303176130895092,0.6333333333333333,
mixed_component_diagnostic,review_filtered,l2-a06,D,0.999963879585,0.99,0.8120950323974082,0.8043709722534582,0.8465608465608465,2092,0,0.7080213903743315,0.722707423580786,0.6939203354297694,0.5660759493670886,0.5344168260038241,0.6017222820236814,0.5220563847429519,0.48164014687882495,0.5698769007965243,
mixed_component_diagnostic,review_filtered,l2-a06,N,0.999963879585,0.99,0.8044280442804428,0.9076150844660285,0.8592592592592593,1979,0,0.7128953771289538,0.8492753623188406,0.6142557651991615,0.5629397967161845,0.5457301667508843,0.581270182992465,0.5220563847429519,0.48164014687882495,0.5698769007965243,
mixed_component_diagnostic,review_filtered,l2-a07,D,0.05,0.463918253779,0.6060606060606061,0.5608483388567067,0.9228486646884273,2317,6,0.5728643216080402,0.49673202614379086,0.6765578635014837,0.5869409232241091,0.5281962978906586,0.6603875134553283,0.5902511078286559,0.5359442060085837,0.6568047337278107,
mixed_component_diagnostic,review_filtered,l2-a07,N,0.05,0.463918253779,0.5842450765864332,0.49529060215635845,0.9226190476190477,2439,5,0.549618320610687,0.43448275862068964,0.7477744807121661,0.5815899581589958,0.5118657937806874,0.6733046286329386,0.5902511078286559,0.5359442060085837,0.6568047337278107,
mixed_component_diagnostic,review_filtered,l2-a08,D,0.999999582767,0.451480075717,0.6724890829694323,0.6683225293010276,0.9322709163346613,2183,8,0.6347826086956522,0.7019230769230769,0.5793650793650794,0.6001481847369721,0.5545413053400274,0.6539289558665231,0.5980623199790521,0.5471969333972209,0.6593533487297921,
mixed_component_diagnostic,review_filtered,l2-a08,N,0.999999582767,0.451480075717,0.6217616580310881,0.7432858706396678,0.9047619047619048,2147,8,0.5876288659793815,0.8382352941176471,0.4523809523809524,0.5975579367057064,0.5563805104408353,0.6453175457481163,0.5980623199790521,0.5471969333972209,0.6593533487297921,
mixed_component_diagnostic,review_filtered,l2-a09,D,0.999999582767,0.99,0.6896551724137931,0.5560737388244987,0.9230769230769231,2183,0,0.6896551724137931,0.625,0.7692307692307693,0.5978718139074487,0.5533669262482822,0.6501614639397201,0.5972083748753739,0.5528380249192432,0.6493224932249323,
mixed_component_diagnostic,review_filtered,l2-a09,N,0.999999582767,0.99,0.72,0.7079056237879766,0.9230769230769231,2179,0,0.72,0.75,0.6923076923076923,0.5979687887044836,0.5539238182652593,0.6496232508073198,0.5972083748753739,0.5528380249192432,0.6493224932249323,
mixed_component_diagnostic,review_filtered,l2-a10,D,0.999999463558,0.340862438083,0.3225806451612903,0.20030506123341074,0.9444444444444444,2687,150,0.2978723404255319,0.18421052631578946,0.7777777777777778,0.5410010649627263,0.4476559746210786,0.6835306781485468,0.5459682677678765,0.45490764215863816,0.6826086956521739,
mixed_component_diagnostic,review_filtered,l2-a10,N,0.999999463558,0.340862438083,0.6274509803921569,0.5294912021656207,0.9444444444444444,2645,150,0.5769230769230769,0.4411764705882353,0.8333333333333334,0.546314205888674,0.4547406082289803,0.6840688912809473,0.5459682677678765,0.45490764215863816,0.6826086956521739,
mixed_component_diagnostic,review_filtered,l2-a11,D,0.999999821186,0.47,0.4370860927152318,0.2840860974595176,0.8823529411764706,2122,5,0.3973509933774834,0.3,0.5882352941176471,0.5681304893350063,0.5322049835448989,0.6092572658772875,0.5748565466875326,0.5436605821410952,0.6098505810736027,
mixed_component_diagnostic,review_filtered,l2-a11,N,0.999999821186,0.47,0.41509433962264153,0.2791138681969386,0.9019607843137255,2130,5,0.389937106918239,0.28703703703703703,0.6078431372549019,0.5674931129476584,0.5306791569086651,0.6097954790096879,0.5748565466875326,0.5436605821410952,0.6098505810736027,
mixed_component_diagnostic,review_filtered,l2-a12,D,0.999999940395,0.396378025413,0.6870229007633588,0.5718523806183902,0.9420849420849421,1993,45,0.6367041198501873,0.6115107913669064,0.6640625,0.6042094455852156,0.5775269872423945,0.6334768568353067,0.6018186828327363,0.5750394944707741,0.63121387283237,
mixed_component_diagnostic,review_filtered,l2-a12,N,0.999999940395,0.396378025413,0.6926070038910506,0.5922821477122493,0.9343629343629344,1988,42,0.640926640926641,0.6335877862595419,0.6484375,0.6044238683127572,0.5788177339901478,0.6324004305705059,0.6018186828327363,0.5750394944707741,0.63121387283237,
mixed_component_diagnostic,label_masked_all_reviews,l2-a01,D,0.998967289925,0.402159124613,0.6528497409326425,0.5273322971024234,0.926829268292683,2196,27,0.6051282051282051,0.5175438596491229,0.7283950617283951,0.6091644204851752,0.5591542959964012,0.6689989235737352,0.6093669583118888,0.5614035087719298,0.6662915025323579,
mixed_component_diagnostic,label_masked_all_reviews,l2-a01,N,0.998967289925,0.402159124613,0.5757575757575758,0.4563880216890792,0.9629629629629629,2201,28,0.5472636815920398,0.4583333333333333,0.6790123456790124,0.6063126988010766,0.5558546433378196,0.6668460710441335,0.6093669583118888,0.5614035087719298,0.6662915025323579,
mixed_component_diagnostic,label_masked_all_reviews,l2-a02,D,0.999999821186,0.46,0.35443037974683544,0.2137964241172193,0.8670520231213873,2122,5,0.29559748427672955,0.2025862068965517,0.5465116279069767,0.570138017565872,0.5340855665256229,0.6114101184068891,0.5939460049086447,0.5746701846965699,0.6145598194130926,
mixed_component_diagnostic,label_masked_all_reviews,l2-a02,N,0.999999821186,0.46,0.022988505747126436,0.3261053769722222,0.8439306358381503,1893,3,0.022988505747126436,1.0,0.011627906976744186,0.580713905167821,0.5748945147679325,0.5866523143164694,0.5939460049086447,0.5746701846965699,0.6145598194130926,
mixed_component_diagnostic,label_masked_all_reviews,l2-a03,D,0.999999940395,0.99,0.5428156748911466,0.5882956618484596,0.885286783042394,2095,0,0.5108853410740203,0.6111111111111112,0.4389027431421446,0.5712117379205667,0.5389021479713604,0.6076426264800862,0.5839460784313726,0.527393469839513,0.6540837336993823,
mixed_component_diagnostic,label_masked_all_reviews,l2-a03,N,0.999999940395,0.99,0.38361266294227186,0.6186762377214406,0.8653366583541147,1943,0,0.3687150837988827,0.7279411764705882,0.24688279301745636,0.5535385424888187,0.5414307771487391,0.566200215285253,0.5839460784313726,0.527393469839513,0.6540837336993823,
mixed_component_diagnostic,label_masked_all_reviews,l2-a04,D,0.999999821186,0.371377393603,0.6666666666666666,0.5426786940771874,0.6363636363636364,2122,60,0.41379310344827586,0.3333333333333333,0.5454545454545454,0.5633663366336633,0.5215398716773603,0.61248654467169,0.5655449522852838,0.5246971109040075,0.6132897603485838,
mixed_component_diagnostic,label_masked_all_reviews,l2-a04,N,0.999999821186,0.371377393603,0.5882352941176471,0.6794849965830073,0.6666666666666666,2099,60,0.4,0.5384615384615384,0.3181818181818182,0.5641025641025641,0.5247799907364521,0.6097954790096879,0.5655449522852838,0.5246971109040075,0.6132897603485838,
mixed_component_diagnostic,label_masked_all_reviews,l2-a05,D,0.999999821186,0.99,0.4444444444444444,0.5812727116599493,0.9152542372881356,2122,0,0.4444444444444444,0.8181818181818182,0.3050847457627119,0.5718592964824121,0.5362865221489161,0.61248654467169,0.5772655840754322,0.5303176130895092,0.6333333333333333,
mixed_component_diagnostic,label_masked_all_reviews,l2-a05,N,0.999999821186,0.99,0.445859872611465,0.6365452244286667,0.923728813559322,2117,0,0.445859872611465,0.8974358974358975,0.2966101694915254,0.5720754716981132,0.5370807746811526,0.6119483315392895,0.5772655840754322,0.5303176130895092,0.6333333333333333,
mixed_component_diagnostic,label_masked_all_reviews,l2-a06,D,1.27581e-07,0.99,0.8043694141012909,0.7994867816211273,0.8465608465608465,2203,0,0.6968503937007874,0.6567717996289425,0.7421383647798742,0.5520807682836739,0.5088515660463006,0.6033369214208827,0.5037766830870279,0.4609375,0.555394641564084,
mixed_component_diagnostic,label_masked_all_reviews,l2-a06,N,1.27581e-07,0.99,0.8527472527472527,0.9217699849844788,0.8592592592592593,2106,0,0.7334058759521219,0.7624434389140271,0.7064989517819706,0.557013118062563,0.5242165242165242,0.5941872981700753,0.5037766830870279,0.4609375,0.555394641564084,
mixed_component_diagnostic,label_masked_all_reviews,l2-a07,D,0.000139890326,0.463918253779,0.6114649681528662,0.5576906254029885,0.9228486646884273,2440,8,0.5728770595690748,0.5,0.6706231454005934,0.5638643752902927,0.4959150326797386,0.6533907427341227,0.5618424793858402,0.49498997995991983,0.6495726495726496,
mixed_component_diagnostic,label_masked_all_reviews,l2-a07,N,0.000139890326,0.463918253779,0.5614385614385614,0.4859748494356337,0.9226190476190477,2656,8,0.5213930348258706,0.39221556886227543,0.7774480712166172,0.5528527200353825,0.4692192192192192,0.6727664155005382,0.5618424793858402,0.49498997995991983,0.6495726495726496,
mixed_component_diagnostic,label_masked_all_reviews,l2-a08,D,0.999999821186,0.451480075717,0.6180257510729614,0.5600026574951634,0.9322709163346613,2122,8,0.5811965811965812,0.6296296296296297,0.5396825396825397,0.5702106318956871,0.5338028169014084,0.6119483315392895,0.5695258391049547,0.5286844708209694,0.6172055427251733,
mixed_component_diagnostic,label_masked_all_reviews,l2-a08,N,0.999999821186,0.451480075717,0.5888324873096447,0.6347062738303146,0.9047619047619048,2086,8,0.5656565656565656,0.7777777777777778,0.4444444444444444,0.569331983805668,0.5372492836676218,0.6054897739504844,0.5695258391049547,0.5286844708209694,0.6172055427251733,
mixed_component_diagnostic,label_masked_all_reviews,l2-a09,D,0.999999582767,0.99,0.6896551724137931,0.5560737388244987,0.9230769230769231,2183,0,0.6896551724137931,0.625,0.7692307692307693,0.5978718139074487,0.5533669262482822,0.6501614639397201,0.5972083748753739,0.5528380249192432,0.6493224932249323,
